ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
3592,5/31/2020,NGA,Nigéria,15,Kano,189,3,2,40,,,,Nigeria Centre for Disease Control
3593,5/31/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
3594,5/31/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
3595,5/31/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
3596,5/31/2020,NGA,Nigéria,15,Kwara,193,1,0,0,,,,Nigeria Centre for Disease Control
3597,5/31/2020,NGA,Nigéria,15,Lagos,194,188,4,59,,,,Nigeria Centre for Disease Control
3598,5/31/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
3599,5/31/2020,NGA,Nigéria,15,Niger,196,2,0,0,,,,Nigeria Centre for Disease Control
3600,5/31/2020,NGA,Nigéria,15,Ogun,197,19,0,3,,,,Nigeria Centre for Disease Control
3601,5/31/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
3602,5/31/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
3603,5/31/2020,NGA,Nigéria,15,Oyo,200,12,0,0,,,,Nigeria Centre for Disease Control
3604,5/31/2020,NGA,Nigéria,15,Plateau,201,1,0,0,,,,Nigeria Centre for Disease Control
3605,5/31/2020,NGA,Nigéria,15,Rivers,202,2,1,7,,,,Nigeria Centre for Disease Control
3606,5/31/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
3607,5/31/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
3608,5/31/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
3609,5/31/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
3610,5/31/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,251,56,0,Nigeria Centre for Disease Control
3611,6/1/2020,NGA,Nigéria,15,Abia,170,5,0,4,,,,Nigeria Centre for Disease Control
3612,6/1/2020,NGA,Nigéria,15,Adamawa,171,4,0,7,,,,Nigeria Centre for Disease Control
3613,6/1/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
3614,6/1/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
3615,6/1/2020,NGA,Nigéria,15,Bauchi,174,2,0,1,,,,Nigeria Centre for Disease Control
3616,6/1/2020,NGA,Nigéria,15,Bayelsa,175,0,1,1,0,0,0,Nigeria Centre for Disease Control
3617,6/1/2020,NGA,Nigéria,15,Benue,176,2,0,0,,,,Nigeria Centre for Disease Control
3618,6/1/2020,NGA,Nigéria,15,Borno,177,17,0,1,,,,Nigeria Centre for Disease Control
3619,6/1/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
3620,6/1/2020,NGA,Nigéria,15,Delta,179,5,0,0,,,,Nigeria Centre for Disease Control
3621,6/1/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
3622,6/1/2020,NGA,Nigéria,15,Edo,181,41,0,0,,,,Nigeria Centre for Disease Control
3623,6/1/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
3624,6/1/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
3625,6/1/2020,NGA,Nigéria,15,Federal Capital Territory,184,14,1,18,,,,Nigeria Centre for Disease Control
3626,6/1/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
3627,6/1/2020,NGA,Nigéria,15,Imo,186,3,0,0,,,,Nigeria Centre for Disease Control
3628,6/1/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
3629,6/1/2020,NGA,Nigéria,15,Kaduna,188,30,0,13,,,,Nigeria Centre for Disease Control
3630,6/1/2020,NGA,Nigéria,15,Kano,189,4,0,0,,,,Nigeria Centre for Disease Control
3631,6/1/2020,NGA,Nigéria,15,Katsina,190,7,5,31,,,,Nigeria Centre for Disease Control
3632,6/1/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
3633,6/1/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
3634,6/1/2020,NGA,Nigéria,15,Kwara,193,23,0,0,,,,Nigeria Centre for Disease Control
3635,6/1/2020,NGA,Nigéria,15,Lagos,194,192,1,0,,,,Nigeria Centre for Disease Control
3636,6/1/2020,NGA,Nigéria,15,Nasarawa,195,18,1,1,,,,Nigeria Centre for Disease Control
3637,6/1/2020,NGA,Nigéria,15,Niger,196,1,0,0,,,,Nigeria Centre for Disease Control
3638,6/1/2020,NGA,Nigéria,15,Ogun,197,2,0,11,,,,Nigeria Centre for Disease Control
3639,6/1/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
3640,6/1/2020,NGA,Nigéria,15,Ondo,199,3,2,1,,,,Nigeria Centre for Disease Control
3641,6/1/2020,NGA,Nigéria,15,Oyo,200,10,1,1,,,,Nigeria Centre for Disease Control
3642,6/1/2020,NGA,Nigéria,15,Plateau,201,0,0,16,0,0,0,Nigeria Centre for Disease Control
3643,6/1/2020,NGA,Nigéria,15,Rivers,202,33,0,9,,,,Nigeria Centre for Disease Control
3644,6/1/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
3645,6/1/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
3646,6/1/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
3647,6/1/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
3648,6/1/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,251,165,0,Nigeria Centre for Disease Control
3649,6/2/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
3650,6/2/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
3651,6/2/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
3652,6/2/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
3653,6/2/2020,NGA,Nigéria,15,Bauchi,174,1,0,1,,,,Nigeria Centre for Disease Control
3654,6/2/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
3655,6/2/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
3656,6/2/2020,NGA,Nigéria,15,Borno,177,8,0,7,,,,Nigeria Centre for Disease Control
3657,6/2/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
3658,6/2/2020,NGA,Nigéria,15,Delta,179,10,0,6,,,,Nigeria Centre for Disease Control
3659,6/2/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
3660,6/2/2020,NGA,Nigéria,15,Edo,181,11,1,8,,,,Nigeria Centre for Disease Control
3661,6/2/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
3662,6/2/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
3663,6/2/2020,NGA,Nigéria,15,Federal Capital Territory,184,13,0,2,,,,Nigeria Centre for Disease Control
3664,6/2/2020,NGA,Nigéria,15,Gombe,185,3,0,0,,,,Nigeria Centre for Disease Control
3665,6/2/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
3666,6/2/2020,NGA,Nigéria,15,Jigawa,187,4,0,3,,,,Nigeria Centre for Disease Control
3667,6/2/2020,NGA,Nigéria,15,Kaduna,188,9,0,5,,,,Nigeria Centre for Disease Control
3668,6/2/2020,NGA,Nigéria,15,Kano,189,12,0,46,,,,Nigeria Centre for Disease Control
3669,6/2/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
3670,6/2/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
3671,6/2/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
3672,6/2/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
3673,6/2/2020,NGA,Nigéria,15,Lagos,194,142,12,33,,,,Nigeria Centre for Disease Control
3674,6/2/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
3675,6/2/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
3676,6/2/2020,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
3677,6/2/2020,NGA,Nigéria,15,Osun,198,1,0,0,,,,Nigeria Centre for Disease Control
3678,6/2/2020,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
3679,6/2/2020,NGA,Nigéria,15,Oyo,200,15,0,0,,,,Nigeria Centre for Disease Control
3680,6/2/2020,NGA,Nigéria,15,Plateau,201,3,0,0,,,,Nigeria Centre for Disease Control
3681,6/2/2020,NGA,Nigéria,15,Rivers,202,9,2,5,,,,Nigeria Centre for Disease Control
3682,6/2/2020,NGA,Nigéria,15,Sokoto,203,0,0,1,0,0,0,Nigeria Centre for Disease Control
3683,6/2/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
3684,6/2/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
3685,6/2/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
3686,6/2/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,164,77,0,Nigeria Centre for Disease Control
3687,6/3/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
3688,6/3/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
3689,6/3/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
3690,6/3/2020,NGA,Nigéria,15,Anambra,173,1,0,0,,,,Nigeria Centre for Disease Control
3691,6/3/2020,NGA,Nigéria,15,Bauchi,174,5,0,0,,,,Nigeria Centre for Disease Control
3692,6/3/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
3693,6/3/2020,NGA,Nigéria,15,Benue,176,4,0,0,,,,Nigeria Centre for Disease Control
3694,6/3/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
3695,6/3/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
3696,6/3/2020,NGA,Nigéria,15,Delta,179,8,0,4,,,,Nigeria Centre for Disease Control
3697,6/3/2020,NGA,Nigéria,15,Ebonyi,180,23,0,0,,,,Nigeria Centre for Disease Control
3698,6/3/2020,NGA,Nigéria,15,Edo,181,5,0,0,,,,Nigeria Centre for Disease Control
3699,6/3/2020,NGA,Nigéria,15,Ekiti,182,5,0,2,,,,Nigeria Centre for Disease Control
3700,6/3/2020,NGA,Nigéria,15,Enugu,183,6,0,0,,,,Nigeria Centre for Disease Control
3701,6/3/2020,NGA,Nigéria,15,Federal Capital Territory,184,76,0,3,,,,Nigeria Centre for Disease Control
3702,6/3/2020,NGA,Nigéria,15,Gombe,185,5,1,2,,,,Nigeria Centre for Disease Control
3703,6/3/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
3704,6/3/2020,NGA,Nigéria,15,Jigawa,187,0,0,2,0,0,0,Nigeria Centre for Disease Control
3705,6/3/2020,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
3706,6/3/2020,NGA,Nigéria,15,Kano,189,0,0,32,0,0,0,Nigeria Centre for Disease Control
3707,6/3/2020,NGA,Nigéria,15,Katsina,190,0,0,9,0,0,0,Nigeria Centre for Disease Control
3708,6/3/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
3709,6/3/2020,NGA,Nigéria,15,Kogi,192,1,0,0,,,,Nigeria Centre for Disease Control
3710,6/3/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
3711,6/3/2020,NGA,Nigéria,15,Lagos,194,163,0,20,,,,Nigeria Centre for Disease Control
3712,6/3/2020,NGA,Nigéria,15,Nasarawa,195,8,0,0,,,,Nigeria Centre for Disease Control
3713,6/3/2020,NGA,Nigéria,15,Niger,196,8,0,0,,,,Nigeria Centre for Disease Control
3714,6/3/2020,NGA,Nigéria,15,Ogun,197,2,0,0,,,,Nigeria Centre for Disease Control
3715,6/3/2020,NGA,Nigéria,15,Osun,198,1,0,0,,,,Nigeria Centre for Disease Control
3716,6/3/2020,NGA,Nigéria,15,Ondo,199,5,0,0,,,,Nigeria Centre for Disease Control
3717,6/3/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
3718,6/3/2020,NGA,Nigéria,15,Plateau,201,1,0,13,,,,Nigeria Centre for Disease Control
3719,6/3/2020,NGA,Nigéria,15,Rivers,202,21,0,3,,,,Nigeria Centre for Disease Control
3720,6/3/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
3721,6/3/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
3722,6/3/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
3723,6/3/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
3724,6/3/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,233,114,0,Nigeria Centre for Disease Control
3725,6/4/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
3726,6/4/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
3727,6/4/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
3728,6/4/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
3729,6/4/2020,NGA,Nigéria,15,Bauchi,174,10,0,0,,,,Nigeria Centre for Disease Control
3730,6/4/2020,NGA,Nigéria,15,Bayelsa,175,9,1,0,,,,Nigeria Centre for Disease Control
3731,6/4/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
3732,6/4/2020,NGA,Nigéria,15,Borno,177,26,0,10,,,,Nigeria Centre for Disease Control
3733,6/4/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
3734,6/4/2020,NGA,Nigéria,15,Delta,179,10,0,4,,,,Nigeria Centre for Disease Control
3735,6/4/2020,NGA,Nigéria,15,Ebonyi,180,17,0,0,,,,Nigeria Centre for Disease Control
3736,6/4/2020,NGA,Nigéria,15,Edo,181,10,0,0,,,,Nigeria Centre for Disease Control
3737,6/4/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
3738,6/4/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
3739,6/4/2020,NGA,Nigéria,15,Federal Capital Territory,184,29,2,10,,,,Nigeria Centre for Disease Control
3740,6/4/2020,NGA,Nigéria,15,Gombe,185,1,0,3,,,,Nigeria Centre for Disease Control
3741,6/4/2020,NGA,Nigéria,15,Imo,186,8,0,5,,,,Nigeria Centre for Disease Control
3742,6/4/2020,NGA,Nigéria,15,Jigawa,187,0,0,13,0,0,0,Nigeria Centre for Disease Control
3743,6/4/2020,NGA,Nigéria,15,Kaduna,188,23,1,14,,,,Nigeria Centre for Disease Control
3744,6/4/2020,NGA,Nigéria,15,Kano,189,10,1,41,,,,Nigeria Centre for Disease Control
3745,6/4/2020,NGA,Nigéria,15,Katsina,190,14,0,28,,,,Nigeria Centre for Disease Control
3746,6/4/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
3747,6/4/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
3748,6/4/2020,NGA,Nigéria,15,Kwara,193,16,0,8,,,,Nigeria Centre for Disease Control
3749,6/4/2020,NGA,Nigéria,15,Lagos,194,102,0,24,,,,Nigeria Centre for Disease Control
3750,6/4/2020,NGA,Nigéria,15,Nasarawa,195,2,2,12,,,,Nigeria Centre for Disease Control
3751,6/4/2020,NGA,Nigéria,15,Niger,196,0,0,8,0,0,0,Nigeria Centre for Disease Control
3752,6/4/2020,NGA,Nigéria,15,Ogun,197,34,0,4,,,,Nigeria Centre for Disease Control
3753,6/4/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
3754,6/4/2020,NGA,Nigéria,15,Ondo,199,3,0,0,,,,Nigeria Centre for Disease Control
3755,6/4/2020,NGA,Nigéria,15,Oyo,200,1,0,0,,,,Nigeria Centre for Disease Control
3756,6/4/2020,NGA,Nigéria,15,Plateau,201,4,0,0,,,,Nigeria Centre for Disease Control
3757,6/4/2020,NGA,Nigéria,15,Rivers,202,21,1,21,,,,Nigeria Centre for Disease Control
3758,6/4/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
3759,6/4/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
3760,6/4/2020,NGA,Nigéria,15,Yobe,205,0,0,1,0,0,0,Nigeria Centre for Disease Control
3761,6/4/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
3762,6/4/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,241,109,0,Nigeria Centre for Disease Control
3763,6/5/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
3764,6/5/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
3765,6/5/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
3766,6/5/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
3767,6/5/2020,NGA,Nigéria,15,Bauchi,174,25,0,0,,,,Nigeria Centre for Disease Control
3768,6/5/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
3769,6/5/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
3770,6/5/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
3771,6/5/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
3772,6/5/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
3773,6/5/2020,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
3774,6/5/2020,NGA,Nigéria,15,Edo,181,13,5,19,,,,Nigeria Centre for Disease Control
3775,6/5/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
3776,6/5/2020,NGA,Nigéria,15,Enugu,183,6,0,2,,,,Nigeria Centre for Disease Control
3777,6/5/2020,NGA,Nigéria,15,Federal Capital Territory,184,70,0,2,,,,Nigeria Centre for Disease Control
3778,6/5/2020,NGA,Nigéria,15,Gombe,185,14,0,0,,,,Nigeria Centre for Disease Control
3779,6/5/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
3780,6/5/2020,NGA,Nigéria,15,Jigawa,187,8,0,0,,,,Nigeria Centre for Disease Control
3781,6/5/2020,NGA,Nigéria,15,Kaduna,188,15,1,8,,,,Nigeria Centre for Disease Control
3782,6/5/2020,NGA,Nigéria,15,Kano,189,5,0,23,,,,Nigeria Centre for Disease Control
3783,6/5/2020,NGA,Nigéria,15,Katsina,190,0,0,62,0,0,0,Nigeria Centre for Disease Control
3784,6/5/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
3785,6/5/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
3786,6/5/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
3787,6/5/2020,NGA,Nigéria,15,Lagos,194,121,0,0,,,,Nigeria Centre for Disease Control
3788,6/5/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
3789,6/5/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
3790,6/5/2020,NGA,Nigéria,15,Ogun,197,13,1,22,,,,Nigeria Centre for Disease Control
3791,6/5/2020,NGA,Nigéria,15,Osun,198,2,0,0,,,,Nigeria Centre for Disease Control
3792,6/5/2020,NGA,Nigéria,15,Ondo,199,2,2,0,,,,Nigeria Centre for Disease Control
3793,6/5/2020,NGA,Nigéria,15,Oyo,200,16,0,14,,,,Nigeria Centre for Disease Control
3794,6/5/2020,NGA,Nigéria,15,Plateau,201,0,0,2,0,0,0,Nigeria Centre for Disease Control
3795,6/5/2020,NGA,Nigéria,15,Rivers,202,18,1,7,,,,Nigeria Centre for Disease Control
3796,6/5/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
3797,6/5/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
3798,6/5/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
3799,6/5/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
3800,6/5/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,222,106,0,Nigeria Centre for Disease Control
3801,6/6/2020,NGA,Nigéria,15,Abia,170,1,0,0,,,,Nigeria Centre for Disease Control
3802,6/6/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
3803,6/6/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
3804,6/6/2020,NGA,Nigéria,15,Anambra,173,17,0,0,,,,Nigeria Centre for Disease Control
3805,6/6/2020,NGA,Nigéria,15,Bauchi,174,5,1,2,,,,Nigeria Centre for Disease Control
3806,6/6/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
3807,6/6/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
3808,6/6/2020,NGA,Nigéria,15,Borno,177,26,0,3,,,,Nigeria Centre for Disease Control
3809,6/6/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
3810,6/6/2020,NGA,Nigéria,15,Delta,179,32,0,4,,,,Nigeria Centre for Disease Control
3811,6/6/2020,NGA,Nigéria,15,Ebonyi,180,23,0,0,,,,Nigeria Centre for Disease Control
3812,6/6/2020,NGA,Nigéria,15,Edo,181,23,0,0,,,,Nigeria Centre for Disease Control
3813,6/6/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
3814,6/6/2020,NGA,Nigéria,15,Enugu,183,0,1,0,0,0,0,Nigeria Centre for Disease Control
3815,6/6/2020,NGA,Nigéria,15,Federal Capital Territory,184,50,0,5,,,,Nigeria Centre for Disease Control
3816,6/6/2020,NGA,Nigéria,15,Gombe,185,17,1,0,,,,Nigeria Centre for Disease Control
3817,6/6/2020,NGA,Nigéria,15,Imo,186,12,0,0,,,,Nigeria Centre for Disease Control
3818,6/6/2020,NGA,Nigéria,15,Jigawa,187,1,0,0,,,,Nigeria Centre for Disease Control
3819,6/6/2020,NGA,Nigéria,15,Kaduna,188,2,0,8,,,,Nigeria Centre for Disease Control
3820,6/6/2020,NGA,Nigéria,15,Kano,189,12,2,33,,,,Nigeria Centre for Disease Control
3821,6/6/2020,NGA,Nigéria,15,Katsina,190,2,1,1,,,,Nigeria Centre for Disease Control
3822,6/6/2020,NGA,Nigéria,15,Kebbi,191,2,0,0,,,,Nigeria Centre for Disease Control
3823,6/6/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
3824,6/6/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
3825,6/6/2020,NGA,Nigéria,15,Lagos,194,66,0,42,,,,Nigeria Centre for Disease Control
3826,6/6/2020,NGA,Nigéria,15,Nasarawa,195,14,0,0,,,,Nigeria Centre for Disease Control
3827,6/6/2020,NGA,Nigéria,15,Niger,196,1,0,0,,,,Nigeria Centre for Disease Control
3828,6/6/2020,NGA,Nigéria,15,Ogun,197,7,2,0,,,,Nigeria Centre for Disease Control
3829,6/6/2020,NGA,Nigéria,15,Osun,198,0,0,2,0,0,0,Nigeria Centre for Disease Control
3830,6/6/2020,NGA,Nigéria,15,Ondo,199,2,0,0,,,,Nigeria Centre for Disease Control
3831,6/6/2020,NGA,Nigéria,15,Oyo,200,31,0,0,,,,Nigeria Centre for Disease Control
3832,6/6/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
3833,6/6/2020,NGA,Nigéria,15,Rivers,202,24,1,26,,,,Nigeria Centre for Disease Control
3834,6/6/2020,NGA,Nigéria,15,Sokoto,203,12,0,4,,,,Nigeria Centre for Disease Control
3835,6/6/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
3836,6/6/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
3837,6/6/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
3838,6/6/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,213,169,0,Nigeria Centre for Disease Control
3839,6/7/2020,NGA,Nigéria,15,Abia,170,67,0,0,,,,Nigeria Centre for Disease Control
3840,6/7/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
3841,6/7/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
3842,6/7/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
3843,6/7/2020,NGA,Nigéria,15,Bauchi,174,5,0,0,,,,Nigeria Centre for Disease Control
